cutoff,sample_id,max_tanimoto,mean_top5_tanimoto
2022,CYCPEPTMPDB_PAMPA_007250,0.6575342465753424,0.6010602784918819
2022,CYCPEPTMPDB_PAMPA_007073,0.5443037974683544,0.5330917906348143
2022,CYCPEPTMPDB_PAMPA_007140,0.44776119402985076,0.4245330411351243
2022,CYCPEPTMPDB_PAMPA_007212,0.45454545454545453,0.41796166796166795
2022,CYCPEPTMPDB_PAMPA_007262,0.631578947368421,0.6043004120272724
2022,CYCPEPTMPDB_PAMPA_007015,0.6,0.5597781879698565
2022,CYCPEPTMPDB_PAMPA_007069,0.5443037974683544,0.5330917906348143
2022,CYCPEPTMPDB_PAMPA_007267,0.5853658536585366,0.5610529156679414
2022,CYCPEPTMPDB_PAMPA_007045,0.4393939393939394,0.41145382395382396
2022,CYCPEPTMPDB_PAMPA_006745,0.6724137931034483,0.6438871473354231
2022,CYCPEPTMPDB_PAMPA_006848,0.7922077922077922,0.6599948009179253
2022,CYCPEPTMPDB_PAMPA_006969,0.6785714285714286,0.6598522167487685
2022,CYCPEPTMPDB_PAMPA_007056,0.5952380952380952,0.5704775616540323
2022,CYCPEPTMPDB_PAMPA_006768,0.9206349206349206,0.9206349206349206
2022,CYCPEPTMPDB_PAMPA_006820,0.686046511627907,0.6835507657402157
2022,CYCPEPTMPDB_PAMPA_007032,0.45348837209302323,0.4401212504717691
2022,CYCPEPTMPDB_PAMPA_007213,0.5569620253164557,0.5399115525824386
2022,CYCPEPTMPDB_PAMPA_006978,0.5185185185185185,0.5023861806470502
2022,CYCPEPTMPDB_PAMPA_007147,0.5897435897435898,0.554605934186214
2022,CYCPEPTMPDB_PAMPA_007013,0.5897435897435898,0.5708641058746879
2022,CYCPEPTMPDB_PAMPA_006859,0.9846153846153847,0.823239566240407
2022,CYCPEPTMPDB_PAMPA_006982,0.5444444444444444,0.5285858831681877
2022,CYCPEPTMPDB_PAMPA_007172,0.575,0.5432618588116547
2022,CYCPEPTMPDB_PAMPA_006747,0.6571428571428571,0.6095535289083676
2022,CYCPEPTMPDB_PAMPA_007092,0.5952380952380952,0.5704775616540323
2022,CYCPEPTMPDB_PAMPA_006914,0.7014925373134329,0.7014925373134329
2022,CYCPEPTMPDB_PAMPA_007026,0.45348837209302323,0.4401212504717691
2022,CYCPEPTMPDB_PAMPA_006855,0.8513513513513513,0.7110504908639486
2022,CYCPEPTMPDB_PAMPA_007184,0.575,0.5432618588116547
2022,CYCPEPTMPDB_PAMPA_006856,0.863013698630137,0.7203078679311556
2022,CYCPEPTMPDB_PAMPA_007083,0.5443037974683544,0.5330917906348143
2022,CYCPEPTMPDB_PAMPA_007058,0.5952380952380952,0.5704775616540323
2022,CYCPEPTMPDB_PAMPA_006832,0.6875,0.6624691650853889
2022,CYCPEPTMPDB_PAMPA_007157,0.5897435897435898,0.554605934186214
2022,CYCPEPTMPDB_PAMPA_006805,0.8428571428571429,0.8428571428571429
2022,CYCPEPTMPDB_PAMPA_006852,0.9692307692307692,0.8040700344431688
2022,CYCPEPTMPDB_PAMPA_006955,0.6753246753246753,0.6554041639670828
2022,CYCPEPTMPDB_PAMPA_007044,0.45348837209302323,0.4401212504717691
2022,CYCPEPTMPDB_PAMPA_006806,0.7049180327868853,0.6902373379006604
2022,CYCPEPTMPDB_PAMPA_007187,0.5897435897435898,0.554605934186214
2022,CYCPEPTMPDB_PAMPA_007009,0.6571428571428571,0.6177365304705819
2022,CYCPEPTMPDB_PAMPA_007136,0.44776119402985076,0.4245330411351243
2022,CYCPEPTMPDB_PAMPA_006831,0.7567567567567568,0.7567567567567568
2022,CYCPEPTMPDB_PAMPA_006899,0.7014925373134329,0.7014925373134329
2022,CYCPEPTMPDB_PAMPA_006918,0.625,0.5921781756180733
2022,CYCPEPTMPDB_PAMPA_007039,0.4393939393939394,0.41145382395382396
2022,CYCPEPTMPDB_PAMPA_006962,0.6785714285714286,0.6598522167487685
2022,CYCPEPTMPDB_PAMPA_007081,0.5443037974683544,0.5330917906348143
2022,CYCPEPTMPDB_PAMPA_007071,0.5443037974683544,0.5330917906348143
2022,CYCPEPTMPDB_PAMPA_007137,0.46153846153846156,0.43570474805649007
2022,CYCPEPTMPDB_PAMPA_007189,0.5897435897435898,0.554605934186214
2022,CYCPEPTMPDB_PAMPA_007188,0.575,0.5432618588116547
2022,CYCPEPTMPDB_PAMPA_007127,0.46153846153846156,0.43570474805649007
2022,CYCPEPTMPDB_PAMPA_006834,0.8055555555555556,0.8055555555555556
2022,CYCPEPTMPDB_PAMPA_007077,0.5443037974683544,0.5330917906348143
2022,CYCPEPTMPDB_PAMPA_006939,0.5208333333333334,0.47450209643605873
2022,CYCPEPTMPDB_PAMPA_007216,0.5625,0.5449177489177488
2022,CYCPEPTMPDB_PAMPA_006935,0.5494505494505495,0.494385217579953
2022,CYCPEPTMPDB_PAMPA_006838,0.875,0.875
2022,CYCPEPTMPDB_PAMPA_007218,0.6024096385542169,0.5811547927029416
2022,CYCPEPTMPDB_PAMPA_007176,0.575,0.5432618588116547
2022,CYCPEPTMPDB_PAMPA_007132,0.44776119402985076,0.4245330411351243
2022,CYCPEPTMPDB_PAMPA_007168,0.575,0.5432618588116547
2022,CYCPEPTMPDB_PAMPA_007062,0.5952380952380952,0.5704775616540323
2022,CYCPEPTMPDB_PAMPA_007141,0.46153846153846156,0.43570474805649007
2022,CYCPEPTMPDB_PAMPA_007124,0.44776119402985076,0.4245330411351243
